DATE,TIME,DT,WD_WS,VISIBILITY,WEATHER,LOWEST_CLOUD,LOW_CLOUD,MID_CLOUD,CURRENT_TEMP,DEW_POINT
09-02-2018,701,90700,320/06,1500,FU, N S C,0,0,21,4
09-02-2018,701,90700,320/06,1500,FU, N S C,0,0,21,4
09-02-2018,701,90700,320/06,1500,FU, N S C,0,0,21,4
09-02-2018,801,90800,290/06,2200,FU,0,NSC,0,23,3
09-02-2018,801,90800,290/06,2200,FU,0,NSC,0,23,3
09-02-2018,801,90800,290/06,2200,FU,0,NSC,0,23,3
09-02-2018,801,90800,290/06,2200,FU,0,NSC,0,23,3
09-02-2018,801,90800,290/06,2200,FU,0,NSC,0,23,3
09-02-2018,831,90830,300/08,2500,FU,0,NSC,0,23,3
09-02-2018,901,90900,290/06,2800,HZ,0,NSC,0,23,3
09-02-2018,931,90930,290/08,3200,HZ,0,NSC,0,24,3
09-02-2018,931,90930,290/08,3200,HZ,0,NSC,0,24,3
09-02-2018,1001,91000,300/08,3500,HZ,0,NSC,0,24,3
09-02-2018,1031,91030,290/07,4000,HZ,0,NSC,0,24,3
09-02-2018,1101,91100,300/07,4000,HZ,0,NSC,0,23,3
09-02-2018,1201,91200,330/07,3500,HZ,0,NSC,0,22,4
09-02-2018,1231,91230,320/05,3500,HZ,0,NSC,0,21,4
09-02-2018,1231,91230,320/05,3500,HZ,0,NSC,0,21,4
09-02-2018,1301,91300,330/05,3500,HZ,0,NSC,0,20,4
09-02-2018,1331,91330,350/04,3500,HZ,0,NSC,0,19,5
09-02-2018,1331,91330,350/04,3500,HZ,0,NSC,0,19,5
09-02-2018,1401,91400,010/04,3500,HZ,0,NSC,0,19,5
09-02-2018,1431,91430,050/04,3200,HZ,0,NSC,0,18,5
09-02-2018,1501,91500,040/03,3200,HZ,0,NSC,0,17,5
09-02-2018,1531,91530,CALM,CALM,,HZ,0,NSC,17,6
09-02-2018,1601,91600,CALM,CALM,,HZ,0,NSC,16,6
09-02-2018,1632,91630,CALM,2500,HZ,0,NSC,0,16,7
09-02-2018,1732,91730,CALM,2500,HZ,0,NSC,0,13,6
09-02-2018,1801,91800,CALM,2500,HZ,0,NSC,0,12,6
09-02-2018,2001,92000,CALM,2500,HZ,0,NSC,0,11,5
09-02-2018,2131,92130,CALM,2500,BR,0,NSC,0,10,6
09-02-2018,2131,92130,CALM,2500,BR,0,NSC,0,10,6
09-02-2018,2332,92330,CALM,2200,BR,0,NSC,0,9,6
09-02-2018,2332,92330,CALM,2200,BR,0,NSC,0,9,6
10-02-2018,2,100000,CALM,2200,BR ,0,NSC,0,9,7
10-02-2018,32,100030,CALM,2000,BR,0,NSC,0,9,7
10-02-2018,102,100100,CALM,2000,BR,0,NSC,0,8,6
09-02-2018,1531,10130,CALM,CALM,AB V 2000,BR,0,NSC,8,6
10-02-2018,202,100800,CALM,1600,BR,0, N S C,0,9,7
10-02-2018,202,100800,CALM,1600,BR,0, N S C,0,9,7
10-02-2018,202,100800,CALM,1600,BR,0, N S C,0,9,7
10-02-2018,231,100230,CALM,1000,BR,0,NSC,0,11,8
10-02-2018,231,100230,CALM,1000,,0,NSC,0,11,8
10-02-2018,301,100300,CALM,900,BR,0,NSC,0,12,9
10-02-2018,331,100330,CALM,1000,FU,0,NSC,0,14,8
10-02-2018,401,100400,CALM,1000,FU,0,NSC,0,16,7
10-02-2018,431,100430,050/04,1500,FU,0,NSC,0,19,6
10-02-2018,501,100500,050/05,1500,FU,0,NSC,0,20,6
10-02-2018,531,100530,010/03,1500,HZ,0,NSC,0,21,6
10-02-2018,601,100600,120/03,100/03,AB V 2000,FU,0,NSC,22,5
10-02-2018,601,100600,120/03,100/03,AB V 2000,FU,0,NSC,22,5
10-02-2018,601,100600,120/03,100/03,AB V 2000,FU,0,NSC,22,5
10-02-2018,601,100600,120/03,100/03,AB V 2000,FU,0,NSC,22,5
10-02-2018,601,100600,120/03,100/03,AB V 2000,FU,0,NSC,22,5
10-02-2018,632,100630,3004,CALM,AB V 2000,HZ,0,NSC,24,5
10-02-2018,702,100700,030/04,2100,HZ,0,SCT10000FT/3000M,0,25,3
10-02-2018,731,100730,060/04,2500,HZ,0,SCT 10000FT/3000M,0,25,3
10-02-2018,801,100800,5004,3000,HZ,0,SCT 10000FT/3000M,0,25,3
10-02-2018,831,100830,350/06,2500,HZ,SCT10000FT/3000M,0,0,24,3
10-02-2018,901,100900,360/06,2500,HZ,SCT10000FT/3000M,0,0,24,1
10-02-2018,931,100930,350/06,2500,HZ,SCT10000FT/3000M,0,0,24,0
10-02-2018,1001,101000,360/07,2500,HZ,SCT10000FT/3000M,0,0,24,1
10-02-2018,1031,101030,350/07,2500,HZ,SCT 10000FT/3000M,0,0,25,1
10-02-2018,1101,101100,340/06,2500,HZ,SCT 10000FT/3000M,0,0,24,1
10-02-2018,1201,101200,040/05,2500,HZ,FEW 10000FT/3000M,0,0,24,0
10-02-2018,1231,101230,VRB/02,2500,HZ,FEW10000FT/3000M,0,0,22,0
10-02-2018,1231,101230,VRB/02,2500,HZ,FEW10000FT/3000M,0,0,22,0
10-02-2018,1301,101300,CALM,2500,HZ,FEW10000FT/3000M,0,0,21,0
10-02-2018,1331,101330,CALM,2500,HZ,FEW10000FT/3000,0,0,19,1
10-02-2018,1501,101500,CALM,CALM,,HZ ,FEW 10000FT/3000M,0,17,5
10-02-2018,1532,101530,CALM,2500,HZ,FEW 10000FT/3000M,0,0,17,5
10-02-2018,1532,101530,CALM,2500,HZ,FEW 10000FT/3000M,0,0,17,5
10-02-2018,1701,101700,CALM,2200,HZ,0,SCT 10000FT/3000M,0,16,5
10-02-2018,1731,101730,CALM,2200,HZ,0,SCT 10000FT/3000M,0,16,5
10-02-2018,1801,101800,CALM,2200,HZ,0,SCT 10000FT/3000M,0,16,5
10-02-2018,1832,101830,CALM,2200,HZ,0,SCT 10000FT/3000M,0,16,5
10-02-2018,2002,102000,CALM,2200,HZ,0,SCT 10000FT/3000M,0,15,5
10-02-2018,2002,102000,CALM,2200,HZ,0,SCT 10000FT/3000M,0,15,5
10-02-2018,2202,102200,CALM,2200,HZ,0,SCT 10000FT/3000M,0,14,5
10-02-2018,2302,102300,CALM,2200,HZ,0,SCT10000FT/3000M,0,14,5
11-02-2018,00:01,110000,080/04,2200,HZ,0,SCT10000FT/3000M,0,13,5
11-02-2018,00:31,110030,120/04,2200,HZ,0,FEW10000FT/3000M,0,13,5
11-02-2018,101,110100,110/04,2200,HZ,0,FEW10000FT/3000M,0,13,5
11-02-2018,01:31,110130,170/04,2000,HZ,0,FEW10000FT/3000M,0,13,5
11-02-2018,02:01,110200,110/03,1800,HZ,0,SCT10000FT/3000M,0,13,5
11-02-2018,02:01,110200,110/03,1800,HZ,0,SCT10000FT/3000M,0,13,5
11-02-2018,231,110230,090/05,1600,HZ,SCT10000FT/3000M,0,0,13,4
01-02-2018,301,110300,160/05,1700,HZ,FEW10000FT/3000M,0,0,16,3
11-02-2018,331,110330,090/05,1600,HZ,FEW10000FT/3000M,0,0,18,3
11-02-2018,331,110330,090/05,1600,HZ,FEW10000FT/3000M,0,0,18,3
11-02-2018,401,110400,100/05,1900,hz,few10000ft/3000m,0,0,19,3
11-02-2018,431,110430,090/07,2500,HZ,SCT10000FT/3000M,0,0,21,2
11-02-2018,500,110500,110/06,2500,HZ,SCT 10000FT/3000M,0,0,23,1
11-02-2018,530,110530,120/06,2500,HZ,SCT 10000FT/3000M,0,0,24,1
11-02-2018,601,110600,130/06,2500,HZ,FEW4000FT/1200M,0,SCT10000FT/3000M,25,1
11-02-2018,631,110630,140/06,2500,HZ,SCT4000FT/1200M,0,BKN10000FT/3000M,25,0
11-02-2018,701,110700,140/08,2500,HZ,SCT3500FT/1050M,FEWCB4000FT/1200M,BKN10000FT/3000M,24,0
11-02-2018,730,110730,150/10,2500,HZ,SCT 3500FT/1050 M,FEWCB4000FT/1200M,BKN10000FT/3000M,25,2
11-02-2018,831,110830,130/08,2500,HZ,SCT 3500FT/1050 M,FEWCB4000FT/1200M,BKN10000FT/3000M,25,2
11-02-2018,831,110830,130/08,2500,HZ,SCT 3500FT/1050 M,FEWCB4000FT/1200M,BKN10000FT/3000M,25,1
11-02-2018,730,110730,150/10,2500,HZ,SCT 3500FT/1050 M,FEWCB4000FT/1200M,BKN10000FT/3000M,25,2
11-02-2018,730,110730,150/10,2500,HZ,SCT 3500FT/1050 M,FEWCB4000FT/1200M,BKN10000FT/3000M,25,2
11-02-2018,901,110900,130/10,2500,HZ,SCT 3500FT/1050M,FEW CB4000FT/1200 M,BKN10000FT/3000M,25,2
11-02-2018,931,110930,130/12,2500,HZ,SCT 3500FT/1050M,FEW CB4000FT/1200 M,BKN10000FT/3000M,25,3
11-02-2018,1001,111000,130/12,2500,HZ,SCT 3500FT/1050M,FEW CB3500FT/1050M,BKN 10,25,4
11-02-2018,1031,111030,130/11,2500,HZ,SCT 3500FT/1050M,0,BKN 10,24,4
11-02-2018,1101,111100,130/11,2500,HZ,SCT 3500FT/1050M,0,BKN 10,23,5
11-02-2018,1131,111130,130/09,2500,HZ,SCT 3500FT/1050M,0,BKN 10,23,5
11-02-2018,1201,111200,140/09,2500,HZ,SCT 3500FT/1050M,0,BKN 10,22,5
11-02-2018,1201,111200,140/09,2500,HZ,SCT 3500FT/1050M,0,BKN 10,22,5
11-02-2018,1201,111200,140/09,2500,HZ,SCT 3500FT/1050M,0,BKN 10,22,5
11-02-2018,1201,111200,140/09,2500,HZ,SCT 3500FT/1050M,0,BKN 10,22,5
11-02-2018,1201,111200,140/09,2500,HZ,SCT 3500FT/1050M,0,BKN 10,22,5
11-02-2018,1201,111200,140/09,2500,HZ,SCT 3500FT/1050M,0,BKN 10,22,5
11-02-2018,1201,111200,140/09,2500,HZ,SCT 3500FT/1050M,0,BKN 10,22,5
11-02-2018,1331,111330,130/06,2500,HZ,SCT 3500FT/1050M,0,BKN 10,18,7
11-02-2018,1331,111330,130/06,2500,HZ,SCT 3500FT/1050M,0,BKN 10,18,7
11-02-2018,1431,111430,130/05,2500,HZ,SCT 3500FT/1050M,0,BKN 10,17,8
11-02-2018,1431,111430,130/05,2500,HZ,SCT 3500FT/1050M,0,BKN 10,17,8
11-02-2018,1431,111430,130/05,2500,HZ,SCT 3500FT/1050M,0,BKN 10,17,8
11-02-2018,1431,111430,130/05,2500,HZ,SCT 3500FT/1050M,0,BKN 10,17,8
11-02-2018,1431,111430,130/05,2500,HZ,SCT 3500FT/1050M,0,BKN 10,17,8
11-02-2018,1431,111430,130/05,2500,HZ,SCT 3500FT/1050M,0,BKN 10,17,8
11-02-2018,1501,111500,140/05,2500,HZ,FEW 4000FT/1200 M,0,SCT 10,17,9
11-02-2018,1531,111530,150/05,2500,HZ,0,0,SCT 10,17,9
11-02-2018,1531,111530,150/05,2500,HZ,0,0,SCT 10,17,9
11-02-2018,1531,111530,150/05,2500,HZ,0,0,SCT 10,17,9
11-02-2018,1531,111530,150/05,2500,HZ,0,0,SCT 10,17,9
11-02-2018,1531,111600,160/06,2500,HZ,0,SCT 10000FT/3000M,0,17,10
11-02-2018,1531,111600,160/06,2500,HZ,0,SCT 10000FT/3000M,0,17,10
11-02-2018,1531,111600,160/06,2500,HZ,0,SCT 10000FT/3000M,0,17,10
11-02-2018,1632,111630,120/07,2800,HZ,0,SCT 10000FT/3000M,0,17,10
11-02-2018,1632,111700,130/06,3000,HZ,0,SCT 10000FT/3000M,0,17,10
11-02-2018,1731,111730,110/06,3000,HZ,0,SCT 10000FT/3000M,0,17,10
11-02-2018,1632,111700,130/06,3000,HZ,0,SCT 10000FT/3000M,0,17,10
11-02-2018,1632,111700,130/06,3000,HZ,0,SCT 10000FT/3000M,0,17,10
11-02-2018,1801,111800,120/07,3000,HZ,0,SCT 10000FT/3000M,0,16,11
11-02-2018,1931,111930,120/09,3000,HZ,0,SCT 10000FT/3000M,0,16,10
11-02-2018,2001,112000,120/10,3000,HZ,0,SCT 10000FT/3000M,0,16,9
11-02-2018,2031,112030,130/10,3000,HZ,0,SCT 10000FT/3000M,0,16,9
11-02-2018,2101,112100,120/07,3000,HZ,SCT 4000FT/1200M,0,BKN 10,16,10
11-02-2018,2131,112130,100/07,3000,HZ,SCT 4000FT/1200M,0,BKN 10,16,10
11-02-2018,2232,112230,100/06,3000,HZ,0,SCT4000FT/1200M,FEWC4000FT/1200M,15,10
11-02-2018,2302,112300,100/07,3000,BR,0,SCT4000FT/1200M,FEWC4000FT/1200M,14,10
11-02-2018,2302,112330,090/07,3000,BR,0,SCT4000FT/1200M,FEWC4000FT/1200M,14,10
11-02-2018,2302,112330,090/07,3000,BR,0,SCT4000FT/1200M,FEWC4000FT/1200M,14,10
12-02-2018,2,110000,100/06,3000,BR,0,SCT4000FT/1200M,FEWCB4000FT/1200M,14,10
12-02-2018,2,110000,100/06,3000,BR,0,SCT4000FT/1200M,FEWCB4000FT/1200M,14,10
12-02-2018,2,110000,100/06,3000,BR,0,SCT4000FT/1200M,FEWCB4000FT/1200M,14,10
12-02-2018,2,110000,100/06,3000,BR,0,SCT4000FT/1200M,FEWCB4000FT/1200M,14,10
12-02-2018,2,110000,100/06,3000,BR,0,SCT4000FT/1200M,FEWCB4000FT/1200M,14,10
12-02-2018,2,110000,100/06,3000,BR,0,SCT4000FT/1200M,FEWCB4000FT/1200M,14,10
12-02-2018,32,110000,120/06,3000,BR,0,SCT4000FT/1200M,FEWCB4000FT/1200M,14,10
,32,120100,100/08,3000,BR,0,SCT4000FT/1200M,FEWCB4000FT/1200M,14,8
,32,120100,100/08,3000,BR,0,SCT4000FT/1200M,FEWCB4000FT/1200M,14,8
,32,120100,100/08,3000,BR,0,SCT4000FT/1200M,FEWCB4000FT/1200M,14,8
12-02-2018,132,120130,150/08,3000,HZ,0,SCT4000FT/1200M,FEWCB4000FT/1200M,15,8
12-02-2018,132,120130,150/08,3000,HZ,0,SCT4000FT/1200M,FEWCB4000FT/1200M,15,8
12-02-2018,202,120200,160/04,3000,HZ,0,SCT4000FT/1200M,FEWC4000FT/1200M,15,8
12-02-2018,301,120300,130/06,2500,HZ,SCT 4000FT/1200M,0,FEWCB4000FT/1200M,16,8
12-02-2018,431,120430,130/13,2500,HZ,SCT 4000FT/1200M,FEW CB4000FT/1200 M,BKN 10,17,8
12-02-2018,531,120530,12008G18KT,2500,HZ,SCT4000FT/1200M,FEW CB4000FT/1200 M,BKN 10,19,10
12-02-2018,601,120600,12008G18,2500,HZ,SCT 4000FT/1200M,FEW CB4000FT/1200 M,BKN 10,20,10
12-02-2018,631,120630,12008G18,2500,HZ,SCT 4000FT/1200M,FEW CB4000FT/1200 M,BKN 10,20,11
12-02-2018,631,120630,12008G18,2500,HZ,SCT 4000FT/1200M,FEW CB4000FT/1200 M,BKN 10,20,11
12-02-2018,631,120630,12008G18,2500,HZ,SCT 4000FT/1200M,FEW CB4000FT/1200 M,BKN 10,20,11
12-02-2018,732,120730,12008G18,3000,HZ,0,FEW4000FT/1`200M,SCT10000FT/3000M,21,10
12-02-2018,802,120800,12008G18,3500,HZ ,0,FEW4000FT/1200M,SCT10000FT/3000M,21,10
12-02-2018,802,120800,12008G18,3500,HZ ,0,FEW4000FT/1200M,SCT10000FT/3000M,21,10
12-02-2018,901,120900,110/10G18,3500,HZ,SCT 4000FT/1200M,0,BKN 10000FT/3000M,20,13
12-02-2018,931,120930,110/14,3500,HZ,SCT 4000FT/1200M,0,BKN 10000FT/3000M,20,13
12-02-2018,1002,121000,100/10G18,3500,HZ,0,SCT 4000FT/1200M,BKN 10000FT/3000M,20,13
12-02-2018,1002,121000,100/10G18,3500,HZ,0,SCT 4000FT/1200M,BKN 10000FT/3000M,20,13
12-02-2018,1101,121100,110/10G18,3500,HZ,SCT 4000FT/1200M,0,SCT 10000FT/3000M,18,13
12-02-2018,1231,121130,100/10G18,3500,HZ,FEW 4000FT/1200M,0,SCT 10000FT/3000M,18,13
12-02-2018,1202,121230,100/10G18,3500,HZ,FEW4000FT/1200M,SCT10000FT/3000M,0,17,12
12-02-2018,1202,121200,100/10G18,3500,HZ,FEW4000FT/1200M,SCT10000FT/3000M,0,17,12
12-02-2018,1232,121230,100/10G18,3500M,HZ,FEW 4000FT/1200M,SCT 10000FT/3000M,0,17,13
12-02-2018,1232,121230,100/10G18,3500M,HZ,FEW 4000FT/1200M,SCT 10000FT/3000M,0,17,13
12-02-2018,1301,121300,100/08G18,3500,BR,FEW 4000FT/1200M,SCT 10000FT/3000M,0,16,13
12-02-2018,1331,121330,110/08G18,3500,BR,FEW 4000FT/1200M,SCT 10000FT/3000M,0,16,13
12-02-2018,1401,121400,110/08G18,3500,BR,FEW 4000FT/1200M,SCT 10000FT/3000M,0,15,13
12-02-2018,1501,121500,110/09,3500,`BR,FEW 4000FT/1200M,0,SCT 10000FT/3000M,15,13
12-02-2018,1532,121530,110/09,3500M,BR,0,FEW 4000FT/1200M,SCT 10000FT/3000M,15,13
12-02-2018,1532,121530,110/09,3500M,BR,0,FEW 4000FT/1200M,SCT 10000FT/3000M,15,13
12-02-2018,1532,121530,110/09,3500M,BR,0,FEW 4000FT/1200M,SCT 10000FT/3000M,15,13
14-02-2018,1631,121630,090/06,3500,BR,FEW10000FT/3000,0,0,14,12
12-02-2018,1701,121700,110/05,3500,BR,FEW10000FT/3000,0,0,14,12
12-02-2018,1701,121700,110/05,3500,BR,FEW10000FT/3000,0,0,14,12
12-02-2018,1731,121730,100/04,3500,BR,FEW10000FT/3000M,0,0,14,12
12-02-2018,1801,121800,110/04,3500,BR,FEW10000FT/3000M,0,0,13,12
12-02-2018,1831,121830,100/03,3500,BR,FEW10000FT/3000M,0,0,13,12
12-02-2018,2101,122100,100/04,3200,BR,NSC,0,0,13,12
12-02-2018,22:31,122230,CALM,3200,BR,NSC,0,0,12,11
12-02-2018,23:01,122300,CALM,2500,BR,0,NSC,0,12,11
13-02-2018,00:01,130000,CALM,1800,BR,NSC,0,0,12,11
13-02-2018,32,130030,CALM,1800,BR,NSC,0,0,11,10
13-02-2018,32,130030,CALM,1800,BR,NSC,0,0,11,10
13-02-2018,32,130030,CALM,1800,BR,NSC,0,0,11,10
13-02-2018,32,130030,CALM,1800,BR,NSC,0,0,11,10
13-02-2018,32,130030,CALM,1800,BR,NSC,0,0,11,10
13-02-2018,32,130030,CALM,1800,BR,NSC,0,0,11,10
13-02-2018,32,130130,CALM,1800,BR,NSC,0,0,11,10
13-02-2018,131,130130,CALM,1200,BR,0,NSC,0,11,10
,201,130200,CALM,1200,BR,0,NSC,0,11,10
13-02-2018,231,130230,280/065,1000,`BR,0,FEW 10000FT/3000M,0,12,11
13-02-2018,231,130230,280/05,1000,`BR,0,FEW 10000FT/3000M,0,12,11
13-02-2018,301,130300,080/05,CALM,1800,`BR, ,FEW 10000 FT/3000M,13,12
13-02-2018,331,130330,CALM,1500,BR, N S C,0,0,15,13
13-02-2018,401,130400,100/03,2200,`BR, NSC,0,0,16,13
13-02-2018,431,130430,CALM,2800,`BR, NSC,0,0,17,13
13-02-2018,531,130530,330/04,3500,HZ,0,N S C,0,20,13
13-02-2018,601,130600,320/04,3500,HZ,0,N S C,0,21,13
13-02-2018,701,130700,340/06,3500,HZ,0,N S C,0,22,13
13-02-2018,701,130700,340/06,3500,HZ,0,N S C,0,22,13
13-02-2018,731,130730,320/05,3500,HZ,0,NSC,0,22,13
13-02-2018,731,130730,320/05,3500,HZ,0,NSC,0,22,13
13-02-2018,801,130800,310/06,3500,HZ,0,NSC,0,22,13
13-02-2018,831,130830,310/08,3500,HZ,0,FEW 10000FT/3000M,0,22,13
13-02-2018,901,130900,300/07,3500,HZ,0,FEW 10000FT/3000M,0,22,13
13-02-2018,901,130900,300/07,3500,HZ,0,FEW 10000FT/3000M,0,22,13
13-02-2018,931,130930,300/07,3500,HZ,0,NSC,0,23,13
13-02-2018,1001,131000,310/08,3500,HZ,0,NSC,0,22,13
13-02-2018,10:31,131030,290/08,3500,HZ,0,NSC,0,22,13
13-02-2018,1101,131100,290/08,3500,HZ,0,NSC,0,22,14
13-02-2018,1131,131130,300/09,3500,HZ,0,NSC,0,22,13
13-02-2018,1201,131200,300/08,3500,HZ,0,NSC,0,21,12
13-02-2018,1201,131200,300/08,3500,HZ,0,NSC,0,21,12
13-02-2018,1201,131200,300/08,3500,HZ,0,NSC,0,21,12
13-02-2018,1231,131230,300/09,3500,HZ,0,NSC,0,21,11
13-02-2018,1301,131300,290/09,3500,HZ,0,NSC,0,20,11
13-02-2018,1331,131330,280/07,3500,HZ,0,NSC,0,18,11
13-02-2018,1401,131400,290/07,3500,HZ,0,NSC,0,18,11
13-02-2018,1331,131330,280/07,3500,HZ,0,NSC,0,18,11
13-02-2018,1431,131430,290/07,3500,HZ,0,NSC,0,18,11
13-02-2018,1331,131330,280/07,3500,HZ,0,NSC,0,18,11
13-02-2018,1431,131430,290/07,3500,HZ,0,NSC,0,18,11
13-02-2018,1501,131500,310/06,3500,HZ,0,NSC,0,17,11
13-02-2018,1531,131530,300/06,3500,HZ,0,NSC,0,17,11
13-02-2018,1631,131700,300/05,3200,HZ,0,NSC,0,16,11
13-02-2018,1731,131730,280/06,3000,BR,0,NSC,0,15,11
13-02-2018,1731,131730,280/06,3000,BR,0,NSC,0,15,11
13-02-2018,1731,131730,280/06,3000,BR,0,NSC,0,15,11
13-02-2018,1901,131900,280/05,2500,BR,0,N S C,0,14,10
13-02-2018,2031,132030,310/06,2500,BR,0,N S C,0,14,10
13-02-2018,2131,132130,300/07,2500,BR,0,NSC,0,14,10
13-02-2018,2131,132130,300/07,2500,BR,0,NSC,0,14,10
13-02-2018,2232,132230,290/05,2500,BR,0,NSC,0,13,10
13-02-2018,2232,132230,290/05,2500,BR,0,NSC,0,13,10
13-02-2018,2302,132300,250/05,2200,BR ,0,NSC,0,13,9
13-02-2018,2302,132300,250/05,2200,BR ,0,NSC,0,13,9
13-02-2018,2302,132300,250/05,2200,BR ,0,NSC,0,13,9
13-02-2018,2302,132300,250/05,2200,BR ,0,NSC,0,13,9
13-02-2018,2302,132300,250/05,2200,BR ,0,NSC,0,13,9
13-02-2018,2302,132300,250/05,2200,BR ,0,NSC,0,13,9
13-02-2018,2302,132300,250/05,2200,BR ,0,NSC,0,13,9
13-02-2018,2302,132300,250/05,2200,BR ,0,NSC,0,13,9
13-02-2018,2302,132300,250/05,2200,BR ,0,NSC,0,13,9
13-02-2018,2302,132300,250/05,2200,BR ,0,NSC,0,13,9
13-02-2018,2332,132330,280/05,2200,,0,0,0,13,10
13-02-2018,I,132330,280/05,2200,BR,0,NSC,0,13,10
13-02-2018,I,132330,280/05,2200,BR,0,NSC,0,13,10
13-02-2018,I,132330,280/05,2200,BR,0,NSC,0,13,10
13-02-2018,I,132330,280/05,2200,BR,0,NSC,0,13,10
13-02-2018,I,132330,280/05,2200,BR,0,NSC,0,13,10
13-02-2018,I,132330,280/05,2200,BR,0,NSC,0,13,10
13-02-2018,I,132330,280/05,2200,BR,0,NSC,0,13,10
13-02-2018,I,132330,280/05,2200,BR,0,NSC,0,13,10
14-02-2018,102,140100,260/04,1000,BR,0,NSC,0,9,8
14-02-2018,102,140100,260/04,1000,BR,0,NSC,0,9,8
14-02-2018,102,140100,260/04,1000,BR,0,NSC,0,9,8
14-02-2018,102,140100,260/04,1000,BR,0,NSC,0,9,8
14-02-2018,102,140100,260/04,1000,BR,0,NSC,0,9,8
14-02-2018,102,140100,260/04,1000,BR,0,NSC,0,9,8
14-02-2018,102,140100,260/04,1000,BR,0,NSC,0,9,8
14-02-2018,102,140100,260/04,1000,BR,0,NSC,0,9,8
14-02-2018,132,140130,260/04,500,FG,0,NSC,0,8,7
14-02-2018,202,140200,250/05,50,FG,0,SKY OBSCURED,0,8,7
14-02-2018,202,140200,250/05,50,FG,0,SKY OBSCURED,0,8,7
14-02-2018,202,140200,250/05,50,FG,0,SKY OBSCURED,0,8,7
14-02-2018,202,140200,250/05,50,FG,0,SKY OBSCURED,0,8,7
14-02-2018,202,140200,250/05,50,FG,0,SKY OBSCURED,0,8,7
14-02-2018,202,140200,250/05,50,FG,0,SKY OBSCURED,0,8,7
14-02-2018,202,140200,250/05,50,FG,0,SKY OBSCURED,0,8,7
14-02-2018,202,140200,250/05,50,FG,0,SKY OBSCURED,0,8,7
14-02-2018,202,140200,250/05,50,FG,0,SKY OBSCURED,0,8,7
14-02-2018,202,140200,250/05,50,FG,0,SKY OBSCURED,0,8,7
14-02-2018,202,140200,250/05,50,FG,0,SKY OBSCURED,0,8,7
14-02-2018,202,140200,250/05,50,FG,0,SKY OBSCURED,0,8,7
14-02-2018,231,140230,26003,50,FG, SKY OBSCURED,0,0,8,8
14-02-2018,231,140230,26003,50,FG, SKY OBSCURED,0,0,8,8
14-02-2018,231,140230,26003,50,FG, SKY OBSCURED,0,0,8,8
14-02-2018,231,140230,26003,50,FG, SKY OBSCURED,0,0,8,8
14-02-2018,301,140300,27007,50,FG, SKY OBSCURED,0,0,9,9
14-02-2018,301,140300,27007,50,FG, SKY OBSCURED,0,0,9,9
14-02-2018,301,140300,27007,50,FG, SKY OBSCURED,0,0,9,9
14-02-2018,331,140330,27007,200,FG, SKY OBSCURED,0,0,10,10
14-02-2018,401,140400,27007,600,MIFG, N S C,0,0,11,9
14-02-2018,431,140430,27007,800,MIFG, N S C,0,0,13,9
14-02-2018,431,140430,27007,800,MIFG, N S C,0,0,13,9
14-02-2018,431,140430,27007,800,MIFG, N S C,0,0,13,9
14-02-2018,431,140430,27007,800,MIFG, N S C,0,0,13,9
14-02-2018,431,140430,27007,800,MIFG, N S C,0,0,13,9
14-02-2018,501,140500,29007,1200,BR, N S C,0,0,15,9
14-02-2018,501,1400500,29007,1200,BR, N S C,0,0,15,9
14-02-2018,501,1400500,29007,1200,BR, N S C,0,0,15,9
14-02-2018,531,140530,28009,1800,FU, N S C,0,0,18,9
14-02-2018,601,140600,29009,2000,FU, N S C,0,0,20,7
14-02-2018,631,140630,30008G18,2400,FU, N S C,0,0,21,6
14-02-2018,701,140700,30008G18,3000,FU, N S C,0,0,21,6
14-02-2018,731,140730,30008G18,3500,HZ, N S C,0,0,21,5
14-02-2018,801,140800,30008G18,4000,HZ, N S C,0,0,22,5
14-02-2018,831,140830,30008G18,5000,HZ,NSC,0,0,22,5
14-02-2018,901,140900,28008G18,5000,HZ,NSC,0,0,22,5
14-02-2018,931,140930,30008G18,5000,HZ,NSC,0,0,22,4
14-02-2018,1001,141000,30008G18,5000,HZ,NSC,0,0,22,4
14-02-2018,1032,141030,30008G18,5000,HZ,0,0,NSC,22,7
14-02-2018,1032,141030,30008G18,5000,HZ,0,0,NSC,22,7
14-02-2018,1102,141100,30008G18,5000,HZ,0,0,NSC,22,7
14-02-2018,1132,141130,29009G19,5000,HZ,0,0,NSC,21,6
14-02-2018,1201,141200,300/10,5000,HZ,NSC,0,0,20,7
14-02-2018,1301,141300,290/10,4500,HZ,NSC,0,0,19,7
14-02-2018,1332,141330,280/08,4000,HZ,0,0,NSC,17,8
14-02-2018,1402,141400,280/08,4000,HZ,0,0,NSC,16,8
14-02-2018,1431,141430,280/06,4000,HZ, NSC,0,0,16,9
14-02-2018,1501,141500,270/06,4000,HZ, NSC,0,0,16,9
14-02-2018,1531,141530,270/06,4000,HZ, NSC,0,0,16,9
14-02-2018,1632,141630,260/06,3500,HZ,0,0,NSC,15,9
14-02-2018,1702,141700,250/05,3200,BR,0,0,FEW10000FT/3000M,14,10
14-02-2018,1702,141700,250/05,3200,BR,0,0,FEW10000FT/3000M,14,10
14-02-2018,1732,141730,270/05,3000,BR,0,0,FEW10000FT/3000M,14,10
14-02-2018,1802,141800,270/05,2500,BR,0,0,FEW10000FT/3000M,13,10
